DayCode1,Occupation1,Power1
1,3,2.2482075
1,3,2.1783254
1,3,1.9171342
1,3,2.338513
1,3,1.5555358
1,3,2.1041674
1,3,2.0955807
1,3,1.8978868
1,3,1.7942788
0.25,3,1.0750159
0.25,3,0.95102956
0.25,3,0.63368022
0.25,3,1.6661201
0.25,3,0.96934438
0.25,3,0.42540821
0.25,3,0.75124033
0.25,3,1.3385335
0.25,3,2.0306087
0.25,3,1.0174492
0.25,3,1.3051804
0.25,3,1.578825
0.25,3,1.7477378
0.25,3,1.4017776
0.25,3,1.2894274
0.25,3,1.4880839
0.25,3,1.2214489
0.25,3,2.1006122
0.25,3,1.8034842
0.25,3,1.3289228
0.25,3,1.2771283
0.25,3,1.4670188
0.25,3,2.2356373
0.25,3,1.4353496
0.25,3,1.080864
0.25,3,1.0163198
0.25,3,1.4835832
0.25,3,2.0410762
0.25,3,1.5865608
0.25,3,1.1197206
0.25,3,0.991437
0.25,3,0.96160978
0.25,3,1.2789174
0.25,3,0.56387214
0.25,3,1.2522689
0.25,3,0.825734
0.25,3,0.79330633
0.25,3,1.249874
0.25,3,0.60354478
0.25,3,1.0738879
0.25,3,1.2628624
0.25,3,2.2993014
0.25,3,2.0996099
0.25,3,1.0329466
0.25,3,1.0514438
0.25,3,0.49397289
0.25,3,1.1855073
0.25,3,0.36925378
0.25,3,0.80973389
0.25,3,0.53572747
0.25,3,0.47092897
0.25,3,1.2604209
0.25,3,1.5848991
0.25,3,7.177989
0.25,3,2.367183
0.25,3,1.5063048
0.25,3,1.5353546
0.25,3,2.3058212
0.25,3,2.1897777
0.25,3,2.178212
0.25,3,1.12659
0.25,3,1.3609862
0.25,3,2.1613564
0.25,3,2.1736446
0.25,3,1.6302797
0.25,3,2.7737733
0.25,3,3.9790156
0.25,3,0.57755633
0.25,3,1.2385523
0.25,3,0.56354222
0.25,3,2.2748707
0.25,3,1.1878737
0.25,3,0.56533407
0.25,3,1.8311027
0.25,3,1.0620307
0.25,3,1.0571743
0.25,3,1.8859017
0.25,3,1.3260362
0.25,3,0.86529201
0.25,3,1.2713297
0.25,3,0.99597544
0.25,3,0.96877522
0.25,3,1.658771
0.25,3,2.1957764
0.25,3,1.5267793
0.25,3,1.6930002
0.25,3,2.1059337
0.25,3,1.5948567
0.25,3,1.6384954
0.25,3,2.0962905
0.25,3,1.6533635
0.25,3,2.1791392
0.25,3,3.2430513
0.25,3,1.8005033
0.25,3,1.1261484
0.25,3,1.1011634
0.3,3,0.40261279
0.3,3,0.97928335
0.3,3,0.36440722
0.3,3,0.367183
0.3,3,0.27302578
0.3,3,0.89477311
0.3,3,0.81072256
0.3,3,1.1837373
0.3,3,1.2568119
0.3,3,1.704073
0.3,3,1.2687864
0.3,3,1.1698789
0.3,3,1.2163025
0.3,3,1.7537449
0.3,3,1.1900054
0.3,3,1.3042121
0.3,3,1.2249566
0.3,3,1.3250261
0.3,3,1.82646
0.3,3,1.3258049
0.3,3,1.2188461
0.3,3,1.2013737
0.3,3,1.8210382
0.3,3,1.1886176
0.3,3,1.2299451
0.3,3,1.1828532
0.3,3,1.4638471
0.3,3,2.1997098
0.3,3,2.0919792
0.3,3,1.4285543
0.3,3,1.1831993
0.3,3,1.2509363
0.3,3,1.7262547
0.3,3,1.2083628
0.3,3,1.1503044
0.3,3,1.2108551
0.3,3,1.4224671
0.3,3,1.8592096
0.3,3,0.731499
0.3,3,0.68246078
0.3,3,0.69155578
0.3,3,0.67399778
0.3,3,1.4930137
0.3,3,2.0562332
0.3,3,0.406576
0.3,3,1.1314637
0.3,3,0.6352343
0.3,3,1.2052801
0.3,3,0.91903815
0.3,3,1.4394781
0.3,3,2.0947222
0.3,3,2.1026392
0.3,3,1.9332296
0.3,3,1.925594
0.3,3,1.1170862
0.3,3,1.3324647
0.3,3,0.618736
0.3,3,0.97365195
0.3,3,0.37808413
0.3,3,0.57266796
0.3,3,1.0712267
0.3,3,0.72252786
0.3,3,1.2119653
0.3,3,0.598741
0.3,3,1.1167569
0.3,3,1.1958208
0.3,3,0.889258
0.3,3,1.2027632
0.3,3,0.45811822
0.3,3,0.531689
0.3,3,1.3536754
0.3,3,0.966513
0.3,3,0.92571256
0.3,3,1.3668041
0.3,3,2.5169139
0.3,3,1.4922424
0.3,3,2.1843006
0.3,3,2.6772868
0.3,3,3.0102342
0.3,3,1.8937699
0.3,3,2.2162042
0.3,3,1.581686
0.3,3,2.5782134
0.3,3,2.0995354
0.3,3,0.74357589
0.3,3,0.77863
0.3,3,1.0692556
0.3,3,1.8733986
0.3,3,1.1804282
0.3,3,1.7992617
0.3,3,2.5697964
0.3,3,1.7486557
0.3,3,2.7563278
0.3,3,3.3532063
0.3,3,1.064684
0.3,3,0.73460556
0.35,3,0.97235656
0.35,3,1.5024316
0.35,3,1.2106921
0.35,3,0.67567867
0.35,3,1.2324042
0.35,3,0.34472944
0.35,3,1.064371
0.35,3,2.1996426
0.35,3,1.3754591
0.35,3,1.2489296
0.35,3,1.201913
0.35,3,1.8703304
0.35,3,1.6733159
0.35,3,1.6185155
0.35,3,1.6548201
0.35,3,1.5161703
0.35,3,1.2612376
0.35,3,1.52315
0.35,3,1.806755
0.35,3,1.6503563
0.35,3,1.1940911
0.35,3,1.2372301
0.35,3,1.380064
0.35,3,2.179415
0.35,3,1.3762325
0.35,3,1.1942118
0.35,3,1.2451874
0.35,3,1.8004924
0.35,3,2.1797271
0.35,3,1.6378397
0.35,3,1.2990707
0.35,3,1.2074938
0.35,3,2.2186759
0.35,3,2.0342084
0.35,3,1.6275411
0.35,3,1.4153927
0.35,3,2.8280277
0.35,3,1.7278623
0.35,3,1.317567
0.35,3,0.93246578
0.35,3,1.2944349
0.35,3,0.52505111
0.35,3,1.1477897
0.35,3,1.8487061
0.35,3,1.8950321
0.35,3,1.1141526
0.35,3,0.60165278
0.35,3,1.1370922
0.35,3,0.71742189
0.35,3,0.90012567
0.35,3,2.7136303
0.35,3,1.3607695
0.35,3,3.2253857
0.35,3,3.6265331
0.35,3,1.4839568
0.35,3,1.346483
0.35,3,1.1911879
0.35,3,0.54402442
0.35,3,0.82951689
0.35,3,1.2114023
0.35,3,0.80229289
0.35,3,0.87834516
0.35,3,0.68596493
0.35,3,0.97226289
0.35,3,0.52915419
0.35,3,0.44566699
0.35,3,0.96287268
0.35,3,0.27513737
0.35,3,0.33166478
0.35,3,0.33307314
0.35,3,0.95368778
0.35,3,0.66337933
0.35,3,0.49014383
0.35,3,0.67663219
0.35,3,1.6626099
0.35,3,1.598238
0.35,3,1.8583291
0.35,3,1.6279511
0.35,3,2.1341532
0.35,3,1.5435256
0.35,3,2.919133
0.35,3,2.475696
0.35,3,2.9177047
0.35,3,2.9094553
0.35,3,3.7981501
0.35,3,5.3143813
0.35,3,3.8067856
0.35,3,3.8124868
0.35,3,3.0590532
0.35,3,3.2672276
0.35,3,2.0782973
0.35,3,2.8644899
0.35,3,2.2796444
0.35,3,2.9317656
0.35,3,1.8062436
0.35,3,2.5805682
0.05,2,1.9747683
0.05,2,0.89387867
0.05,2,1.4897664
0.05,2,0.86131478
0.05,2,1.0286762
0.05,2,1.1474096
0.05,2,1.1571171
0.05,2,2.263685
0.05,2,1.7459674
0.05,2,1.7790137
0.05,2,2.2459212
0.05,2,2.0110128
0.05,2,1.9680769
0.05,2,1.7603503
0.05,2,1.586921
0.05,2,1.6948621
0.05,2,1.4854853
0.05,2,2.2923733
0.05,2,2.9562982
0.05,2,2.2183891
0.05,2,2.4285211
0.05,2,1.8558733
0.05,2,1.5900678
0.05,2,1.4001427
0.05,2,1.86786
0.05,2,1.5945554
0.05,2,1.9390144
0.05,2,2.4662926
0.05,2,2.4699516
0.05,2,1.4877432
0.05,2,1.6432192
0.05,2,3.3549988
0.05,2,2.0790716
0.05,2,1.3778228
0.05,2,2.5739258
0.05,2,2.7604834
0.05,2,1.213055
0.05,2,1.1755229
0.05,2,0.38129778
0.05,2,0.62699722
0.05,2,1.1549302
0.05,2,0.63850978
0.05,2,0.801592
0.05,2,0.30683911
0.05,2,1.4497098
0.05,2,1.2548338
0.05,2,1.2689983
0.05,2,1.1625723
0.05,2,1.0878049
0.05,2,1.7081663
0.05,2,0.94725473
0.05,2,0.87218668
0.05,2,0.89069256
0.05,2,0.70953911
0.05,2,0.51853589
0.05,2,0.95410578
0.05,2,0.32281811
0.05,2,0.382633
0.05,2,0.51910778
0.05,2,1.2058512
0.05,2,0.82597922
0.05,2,0.42728811
0.05,2,0.42652178
0.05,2,1.0880831
0.05,2,0.91090211
0.05,2,0.70947178
0.05,2,0.31655567
0.05,2,0.348932
0.05,2,0.87952544
0.05,2,0.38751433
0.05,2,0.25760233
0.05,2,0.37493804
0.05,2,0.43298058
0.05,2,1.3544924
0.05,2,2.5459157
0.05,2,2.0248056
0.05,2,3.0914787
0.05,2,2.8063239
0.05,2,2.1700644
0.05,2,1.1165692
0.05,2,0.96102659
0.05,2,0.90622752
0.05,2,2.2183087
0.05,2,1.7086867
0.05,2,1.6284555
0.05,2,1.6222037
0.05,2,1.6169658
0.05,2,1.6705476
0.05,2,2.2333049
0.05,2,1.5870678
0.05,2,1.5224574
0.05,2,1.6132111
0.05,2,1.5616181
0.05,2,2.1756796
0.05,2,1.7276484
0.05,2,1.3040176
0.8,2,0.39695744
0.8,2,0.36728756
0.8,2,0.40828122
0.8,2,0.84708444
0.8,2,0.358127
0.8,2,0.31305844
0.8,2,0.67532633
0.8,2,1.1311293
0.8,2,1.8429158
0.8,2,1.2018609
0.8,2,1.2496698
0.8,2,1.2720653
0.8,2,1.2737762
0.8,2,1.843014
0.8,2,1.1752324
0.8,2,1.306975
0.8,2,1.2310246
0.8,2,1.2425331
0.8,2,1.7708618
0.8,2,1.2588909
0.8,2,1.1720065
0.8,2,1.1461717
0.8,2,1.1679587
0.8,2,1.2777506
0.8,2,1.8646544
0.8,2,1.2594613
0.8,2,1.2574836
0.8,2,1.2174271
0.8,2,1.9181031
0.8,2,1.2129887
0.8,2,0.60911022
0.8,2,0.25547589
0.8,2,0.59105522
0.8,2,0.46118844
0.8,2,0.49403344
0.8,2,1.3791723
0.8,2,0.79559978
0.8,2,1.422603
0.8,2,1.7348136
0.8,2,0.26582956
0.8,2,1.1508333
0.8,2,0.32283089
0.8,2,1.1104386
0.8,2,0.34451289
0.8,2,0.96855733
0.8,2,0.43161644
0.8,2,0.45376556
0.8,2,0.81664678
0.8,2,0.27027798
0.8,2,0.70199634
0.8,2,0.44876556
0.8,2,0.32729244
0.8,2,0.729382
0.8,2,0.71870567
0.8,2,0.30679633
0.8,2,0.59976459
0.8,2,0.96814667
0.8,2,0.63432867
0.8,2,0.66324044
0.8,2,1.0306482
0.8,2,0.58721356
0.8,2,0.43994311
0.8,2,1.1513988
0.8,2,0.437003
0.8,2,0.45303689
0.8,2,0.48879811
0.8,2,1.0045083
0.8,2,0.49134578
0.8,2,0.53517867
0.8,2,0.77696822
0.8,2,0.96132922
0.8,2,0.60062389
0.8,2,0.84671667
0.8,2,1.1902598
0.8,2,1.588154
0.8,2,0.85316978
0.8,2,1.8036911
0.8,2,2.13743
0.8,2,4.527783
0.8,2,2.9006258
0.8,2,3.7803671
0.8,2,3.0657649
0.8,2,3.4615436
0.8,2,1.8494989
0.8,2,3.6198893
0.8,2,2.0811848
0.8,2,2.6536211
0.8,2,1.9555259
0.8,2,1.4996233
0.8,2,1.6040862
0.8,2,1.5482472
0.8,2,2.3543947
0.8,2,1.7022659
0.8,2,1.6482779
0.8,2,1.5411169
0.8,2,1.6092436
0.5,2,1.466515
0.5,2,0.81137656
0.5,2,0.83384494
0.5,2,0.33689722
0.5,2,0.85373862
0.5,2,0.35740867
0.5,2,0.64178065
0.5,2,1.217401
0.5,2,1.1847862
0.5,2,1.7788086
0.5,2,1.1709143
0.5,2,1.1954348
0.5,2,1.2029527
0.5,2,1.202301
0.5,2,1.793412
0.5,2,1.1814644
0.5,2,1.1707904
0.5,2,1.1960271
0.5,2,1.1949032
0.5,2,1.8013031
0.5,2,1.1937481
0.5,2,1.1813677
0.5,2,1.1826219
0.5,2,1.1554657
0.5,2,1.8180174
0.5,2,1.1783573
0.5,2,1.2281512
0.5,2,1.1772846
0.5,2,1.8967549
0.5,2,1.636008
0.5,2,1.1520613
0.5,2,1.1799592
0.5,2,1.6435769
0.5,2,1.5625084
0.5,2,1.9513479
0.5,2,1.2498682
0.5,2,1.3874332
0.5,2,2.9477966
0.5,2,2.5691412
0.5,2,2.1900622
0.5,2,1.2398761
0.5,2,1.1442307
0.5,2,0.43393333
0.5,2,1.1490376
0.5,2,0.72781054
0.5,2,1.0367308
0.5,2,0.28036889
0.5,2,0.737619
0.5,2,0.87258622
0.5,2,0.67305978
0.5,2,0.86589789
0.5,2,0.32594556
0.5,2,0.68501947
0.5,2,1.3291269
0.5,2,0.57590289
0.5,2,0.63757833
0.5,2,0.63551578
0.5,2,2.0134336
0.5,2,2.1802694
0.5,2,1.3790467
0.5,2,1.9735379
0.5,2,1.8486148
0.5,2,1.2902416
0.5,2,0.7057069
0.5,2,0.52066515
0.5,2,0.59710711
0.5,2,0.83087444
0.5,2,0.79840156
0.5,2,0.90419144
0.5,2,1.1528718
0.5,2,0.56140456
0.5,2,0.76441167
0.5,2,0.87941156
0.5,2,1.4245741
0.5,2,0.419249
0.5,2,0.50074894
0.5,2,0.74011476
0.5,2,1.5661407
0.5,2,0.83045978
0.5,2,0.774003
0.5,2,0.85510911
0.5,2,2.1446848
0.5,2,2.1210541
0.5,2,2.034652
0.5,2,0.92597278
0.5,2,1.400531
0.5,2,1.288338
0.5,2,1.2438824
0.5,2,0.81017311
0.5,2,1.0492134
0.5,2,1.2816103
0.5,2,1.2299178
0.5,2,1.0464782
0.5,2,0.80213833
0.5,2,0.91459133
0.5,2,0.67751046
1,3,0.70370888
1,3,0.63996989
1,3,0.42538522
1,3,0.773844
1,3,0.72758732
1,3,0.73614717
1,3,1.0218509
1,3,1.9336609
1,3,1.286417
1,3,1.5653966
1,3,1.6400076
1,3,1.2940241
1,3,1.818893
1,3,1.342227
1,3,1.5819178
1,3,1.5742061
1,3,1.144518
1,3,1.7879838
1,3,1.433793
1,3,1.6392987
1,3,1.4087846
1,3,1.2229743
1,3,1.7454928
1,3,1.6177817
1,3,1.6358703
1,3,1.4135058
1,3,1.2775036
1,3,2.1235322
1,3,2.5008262
1,3,1.5973542
1,3,1.4119691
1,3,1.2637379
1,3,2.3553453
1,3,1.7671392
1,3,1.7338134
1,3,2.5203331
1,3,2.9172108
1,3,1.1108456
1,3,1.5014636
1,3,0.92863078
1,3,0.83904156
1,3,0.27000622
1,3,1.1097946
1,3,0.69133704
1,3,1.1851614
1,3,0.29457308
1,3,0.28561333
1,3,1.4293567
1,3,1.5616008
1,3,2.0243013
1,3,1.6680908
1,3,2.2156078
1,3,2.6335189
1,3,1.5423058
1,3,1.7413979
1,3,0.920425
1,3,1.0764644
1,3,2.4942002
1,3,0.93509489
1,3,2.1234159
1,3,2.4008908
1,3,0.54956411
1,3,0.28760056
1,3,0.40167956
1,3,1.2637194
1,3,0.49525244
1,3,0.33465322
1,3,0.64861911
1,3,0.56748776
1,3,0.71366759
1,3,0.55101089
1,3,0.88671411
1,3,0.24183778
1,3,0.32970967
1,3,1.0221051
1,3,1.6869967
1,3,0.93612033
1,3,0.72542022
1,3,1.4890746
1,3,5.6326124
1,3,4.2144642
1,3,3.6063664
1,3,3.2453816
1,3,3.19233
1,3,4.1054963
1,3,3.1028361
1,3,2.9313723
1,3,2.8244226
1,3,3.2466148
1,3,2.2875099
1,3,1.9750424
1,3,2.3639898
1,3,2.4312744
1,3,2.4075883
1,3,1.9228148
1,3,1.951572
0.25,3,1.379994
0.25,3,1.8712873
0.25,3,1.7968984
0.25,3,0.73753548
0.25,3,0.80730266
0.25,3,0.81387063
0.25,3,1.9583033
0.25,3,1.7220868
0.25,3,1.1469575
0.25,3,1.2386574
0.25,3,1.1157188
0.25,3,2.023543
0.25,3,1.6696254
0.25,3,1.2199711
0.25,3,1.2034293
0.25,3,1.192376
0.25,3,1.9147618
0.25,3,1.792716
0.25,3,1.3776905
0.25,3,1.1192504
0.25,3,1.1897274
0.25,3,1.7187881
0.25,3,1.7807199
0.25,3,1.429496
0.25,3,1.1128187
0.25,3,1.1734096
0.25,3,1.1196723
0.25,3,2.2817618
0.25,3,2.2737319
0.25,3,1.1579612
0.25,3,1.153827
0.25,3,1.2009599
0.25,3,2.0816012
0.25,3,1.668928
0.25,3,1.5525127
0.25,3,1.6037669
0.25,3,1.6799178
0.25,3,2.3727517
0.25,3,1.2164652
0.25,3,1.1265498
0.25,3,1.9523808
0.25,3,2.9611182
0.25,3,2.9204047
0.25,3,3.250792
0.25,3,2.8365379
0.25,3,2.429397
0.25,3,1.2451788
0.25,3,1.535171
0.25,3,1.1266361
0.25,3,1.3651593
0.25,3,0.36257756
0.25,3,0.93764861
0.25,3,0.22133685
0.25,3,0.72860544
0.25,3,0.97057667
0.25,3,0.69629067
0.25,3,0.89819067
0.25,3,0.29329311
0.25,3,0.300576
0.25,3,1.0065359
0.25,3,0.71075395
0.25,3,0.36632286
0.25,3,0.89500622
0.25,3,0.29615895
0.25,3,0.25809867
0.25,3,1.2289751
0.25,3,0.60891232
0.25,3,0.347777
0.25,3,0.94519833
0.25,3,1.0978805
0.25,3,1.2271646
0.25,3,1.8852596
0.25,3,1.379207
0.25,3,1.6264114
0.25,3,2.3587209
0.25,3,3.3312599
0.25,3,3.4202867
0.25,3,3.7821787
0.25,3,2.4633182
0.25,3,2.5306367
0.25,3,1.740119
0.25,3,2.2863509
0.25,3,1.8904329
0.25,3,2.4880349
0.25,3,2.6573617
0.25,3,2.5464535
0.25,3,3.0274311
0.25,3,1.8936577
0.25,3,1.9767276
0.25,3,2.7873214
0.25,3,2.79709
0.25,3,3.2718467
0.25,3,2.7745021
0.25,3,2.4013241
0.25,3,3.0984996
0.25,3,2.0501197
0.3,3,1.2329776
0.3,3,1.2857977
0.3,3,0.76117711
0.3,3,0.93746908
0.3,3,1.4637772
0.3,3,1.0400246
0.3,3,0.69053333
0.3,3,1.236586
0.3,3,2.0718756
0.3,3,1.6519556
0.3,3,1.3177951
0.3,3,1.2253393
0.3,3,1.708696
0.3,3,1.5923392
0.3,3,1.5964852
0.3,3,1.6890284
0.3,3,1.3422538
0.3,3,1.2238203
0.3,3,1.6087917
0.3,3,2.0645024
0.3,3,1.3458629
0.3,3,1.2059049
0.3,3,1.384457
0.3,3,1.5668859
0.3,3,2.0605381
0.3,3,1.2057618
0.3,3,1.3017129
0.3,3,1.4869842
0.3,3,2.9705157
0.3,3,0.556309
0.3,3,0.32114878
0.3,3,0.28751978
0.3,3,1.2200718
0.3,3,0.73638078
0.3,3,0.41226563
0.3,3,0.33919223
0.3,3,0.33579867
0.3,3,1.4860768
0.3,3,1.0704373
0.3,3,0.84089067
0.3,3,0.66619644
0.3,3,1.4331004
0.3,3,0.93216067
0.3,3,0.79604556
0.3,3,0.37974544
0.3,3,3.3444046
0.3,3,3.1417194
0.3,3,2.2570328
0.3,3,3.9038325
0.3,3,4.3286345
0.3,3,2.8797666
0.3,3,2.2213036
0.3,3,1.110905
0.3,3,1.151916
0.3,3,0.99162811
0.3,3,1.4216472
0.3,3,0.58863233
0.3,3,1.0548056
0.3,3,0.55791844
0.3,3,0.99744422
0.3,3,0.65714333
0.3,3,0.52574133
0.3,3,1.0920657
0.3,3,0.56232442
0.3,3,0.66180822
0.3,3,0.86906167
0.3,3,0.46512733
0.3,3,1.0936177
0.3,3,0.78680345
0.3,3,0.69212111
0.3,3,1.0368801
0.3,3,2.4508863
0.3,3,2.961732
0.3,3,2.8852422
0.3,3,3.453073
0.3,3,2.9026031
0.3,3,3.0096728
0.3,3,3.392323
0.3,3,2.9395162
0.3,3,2.8769448
0.3,3,2.9620073
0.3,3,3.3209838
0.3,3,3.5619663
0.3,3,3.9231331
0.3,3,4.0625112
0.3,3,3.9561009
0.3,3,2.6493666
0.3,3,3.8895644
0.3,3,4.1807924
0.3,3,4.0585081
0.3,3,4.8017466
0.3,3,4.9063121
0.3,3,4.8066127
0.3,3,2.6728484
0.3,3,2.3375199
0.3,3,2.354926
0.35,2,1.933089
0.35,2,2.0367693
